workload,batch_size,batch_index,block_distribution,zipf_alpha,n,r_size,r_prime_size,n_r,n_r_prime,deleted_count,seed,incremental_total_time,static_update_time,static_check_time,static_total_time,speedup,touched_block_entries,touched_block_count,active_block_count,mean_deleted_block_size,median_deleted_block_size,p95_deleted_block_size,p99_deleted_block_size,max_deleted_block_size,primitive_update_count,result_match,inc_is_repair,static_is_repair,code_version
d_only,10,33,zipf_1.2,1.2,1100000,1099988,1000000,1099988,1000000,99988,1,5.740000051446259e-05,8.600007276982069e-06,2.1120953999925405,2.1121039999998175,36796.23660399878,0,0,10159,9.842307313711979,2.0,12.0,73.42000000000007,18719,10,True,True,True,3b86002
d_only,10,34,zipf_1.2,1.2,1100000,1099994,1000000,1099994,1000000,99994,1,6.749999010935426e-05,1.1099997209385037e-05,1.9788150000094902,1.9788261000066996,29315.94651793098,0,0,10167,9.835152945805056,2.0,12.0,73.34000000000015,18719,10,True,True,True,3b86002
d_only,10,35,zipf_1.2,1.2,1100000,1099990,1000000,1099990,1000000,99990,1,6.960000609979033e-05,1.0899995686486363e-05,2.1007438999949954,2.100754799990682,30183.255975275126,0,0,10170,9.831858407079647,2.0,12.0,73.30999999999949,18718,10,True,True,True,3b86002
d_only,10,36,zipf_1.2,1.2,1100000,1099992,1000000,1099992,1000000,99992,1,6.440002471208572e-05,9.400013368576765e-06,2.370372600009432,2.3703820000228006,36807.159789458274,0,0,10176,9.82625786163522,2.0,12.0,73.25,18718,10,True,True,True,3b86002
d_only,10,37,zipf_1.2,1.2,1100000,1099990,1000000,1099990,1000000,99990,1,8.369999704882503e-05,2.13000166695565e-05,2.043507700000191,2.0435290000168607,24414.923202742782,0,0,10180,9.822200392927309,2.0,12.0,73.20999999999913,18716,10,True,True,True,3b86002
d_only,10,38,zipf_1.2,1.2,1100000,1099990,1000000,1099990,1000000,99990,1,7.54999928176403e-05,1.1600001016631722e-05,2.0466248000157066,2.046636400016723,27107.769466416874,0,0,10185,9.81737849779087,2.0,12.0,73.15999999999985,18715,10,True,True,True,3b86002
d_only,10,39,zipf_1.2,1.2,1100000,1099990,1000000,1099990,1000000,99990,1,6.560000474564731e-05,9.90001717582345e-06,2.023811899998691,2.0238218000158668,30850.939841588217,0,0,10190,9.812561334641806,2.0,12.0,73.11000000000058,18714,10,True,True,True,3b86002
d_only,10,40,zipf_1.2,1.2,1100000,1099988,1000000,1099988,1000000,99988,1,6.819999543949962e-05,9.600014891475439e-06,2.011956200003624,2.0119658000185154,29500.96678237076,0,0,10193,9.809477092122044,2.0,12.0,73.07999999999993,18713,10,True,True,True,3b86002
d_only,10,41,zipf_1.2,1.2,1100000,1099992,1000000,1099992,1000000,99992,1,6.769999163225293e-05,1.0299991117790341e-05,1.9751262000063434,1.9751364999974612,29174.84112444834,0,0,10200,9.80313725490196,2.0,12.0,73.01000000000022,18712,10,True,True,True,3b86002
d_only,10,42,zipf_1.2,1.2,1100000,1099988,1000000,1099988,1000000,99988,1,5.609999061562121e-05,8.700008038431406e-06,2.0331426999764517,2.03315139998449,36241.563994457305,0,0,10203,9.79986278545526,2.0,12.0,72.95999999999913,18712,10,True,True,True,3b86002
d_only,10,43,zipf_1.2,1.2,1100000,1099988,1000000,1099988,1000000,99988,1,5.8699981309473515e-05,9.100011084228754e-06,2.3407871999952476,2.340796300006332,39877.29208405308,0,0,10208,9.795062695924765,2.0,12.0,72.86000000000058,18710,10,True,True,True,3b86002
d_only,10,44,zipf_1.2,1.2,1100000,1099988,1000000,1099988,1000000,99988,1,7.880001794546843e-05,8.99998121894896e-06,2.0841579000116326,2.0841668999928515,26448.81250452439,0,0,10213,9.79026730637423,2.0,12.0,72.7599999999984,18709,10,True,True,True,3b86002
d_only,10,45,zipf_1.2,1.2,1100000,1099992,1000000,1099992,1000000,99992,1,5.5100012104958296e-05,8.800008799880743e-06,2.112127300002612,2.112136100011412,38332.770163245514,0,0,10220,9.783953033268102,2.0,12.0,72.61999999999898,18708,10,True,True,True,3b86002
d_only,10,46,zipf_1.2,1.2,1100000,1099988,1000000,1099988,1000000,99988,1,8.300002082251012e-05,1.1900003300979733e-05,2.102079700009199,2.1020916000125,25326.398465702547,0,0,10223,9.78069059962829,2.0,12.0,72.56000000000131,18705,10,True,True,True,3b86002
d_only,10,47,zipf_1.2,1.2,1100000,1099988,1000000,1099988,1000000,99988,1,5.7600002037361264e-05,9.299983503296971e-06,2.083093599998392,2.0831028999818955,36164.979623277206,0,0,10228,9.775909268674228,2.0,12.0,72.45999999999913,18705,10,True,True,True,3b86002
d_only,10,48,zipf_1.2,1.2,1100000,1099984,1000000,1099984,1000000,99984,1,6.250001024454832e-05,8.800008799880743e-06,2.0160159999795724,2.0160247999883723,32256.391512579372,0,0,10231,9.772651744697487,2.0,12.0,72.40000000000146,18705,10,True,True,True,3b86002
d_only,10,49,zipf_1.2,1.2,1100000,1099984,1000000,1099984,1000000,99984,1,7.189999450929463e-05,9.199982741847634e-06,2.1126664000039455,2.1126755999866873,29383.52936471474,0,0,10236,9.767878077373974,2.0,12.0,72.29999999999927,18705,10,True,True,True,3b86002
d_only,10,50,zipf_1.2,1.2,1100000,1099990,1000000,1099990,1000000,99990,1,5.5100012104958296e-05,8.600007276982069e-06,2.3295369000115898,2.3295455000188667,42278.49343447309,0,0,10244,9.760835611089417,2.0,11.850000000000364,72.13999999999942,18705,10,True,True,True,3b86002
d_only,10,51,zipf_1.2,1.2,1100000,1099990,1000000,1099990,1000000,99990,1,7.210002513602376e-05,1.4200020814314485e-05,2.0718582999834325,2.071872500004247,28736.085682292847,0,0,10249,9.75607376329398,2.0,11.600000000000364,72.04000000000087,18704,10,True,True,True,3b86002
d_only,10,52,zipf_1.2,1.2,1100000,1099990,1000000,1099990,1000000,99990,1,6.369999027810991e-05,9.100011084228754e-06,2.080414199997904,2.080423300008988,32659.711421084976,0,0,10254,9.751316559391457,2.0,11.350000000000364,71.93999999999869,18701,10,True,True,True,3b86002
d_only,10,53,zipf_1.2,1.2,1100000,1099986,1000000,1099986,1000000,99986,1,5.4199976148083806e-05,8.300004992634058e-06,2.0666749000083655,2.066683200013358,38130.70312737442,0,0,10257,9.748074485717071,2.0,11.199999999998909,71.44000000000051,18701,10,True,True,True,3b86002
d_only,10,54,zipf_1.2,1.2,1100000,1099982,1000000,1099982,1000000,99982,1,6.739998934790492e-05,1.0099989594891667e-05,2.134717200009618,2.134727299999213,31672.516875042642,0,0,10260,9.744834307992203,2.0,11.049999999999272,71.40999999999985,18698,10,True,True,True,3b86002
d_only,10,55,zipf_1.2,1.2,1100000,1099976,1000000,1099976,1000000,99976,1,8.200001320801675e-05,1.069999416358769e-05,2.017965999984881,2.0179766999790445,24609.46798703389,0,0,10262,9.742350419021633,2.0,11.0,71.38999999999942,18696,10,True,True,True,3b86002
d_only,10,56,zipf_1.2,1.2,1100000,1099972,1000000,1099972,1000000,99972,1,5.670002428814769e-05,8.600007276982069e-06,2.047347500018077,2.047356100025354,36108.557725138824,0,0,10264,9.740062353858145,2.0,11.0,71.3700000000008,18694,10,True,True,True,3b86002
d_only,10,57,zipf_1.2,1.2,1100000,1099968,1000000,1099968,1000000,99968,1,6.19000056758523e-05,8.99998121894896e-06,2.413384000014048,2.413392999995267,38988.57477709007,0,0,10266,9.737775180206507,2.0,11.0,71.35000000000036,18694,10,True,True,True,3b86002
d_only,10,58,zipf_1.2,1.2,1100000,1099964,1000000,1099964,1000000,99964,1,6.520000169984996e-05,9.200011845678091e-06,2.0935503999935463,2.093559600005392,32109.808978888563,0,0,10268,9.735488897545773,2.0,11.0,71.32999999999993,18692,10,True,True,True,3b86002
d_only,10,59,zipf_1.2,1.2,1100000,1099962,1000000,1099962,1000000,99962,1,7.819998427294195e-05,8.300004992634058e-06,2.093834200000856,2.0938425000058487,26775.484924622182,0,0,10272,9.731503115264797,2.0,11.0,71.28999999999905,18690,10,True,True,True,3b86002
d_only,10,60,zipf_1.2,1.2,1100000,1099966,1000000,1099966,1000000,99966,1,5.630002124235034e-05,9.199982741847634e-06,2.0931991999968886,2.0932083999796305,37179.531264635916,0,0,10279,9.725265103609301,2.0,11.0,71.21999999999935,18689,10,True,True,True,3b86002
d_only,10,61,zipf_1.2,1.2,1100000,1099970,1000000,1099970,1000000,99970,1,7.399998139590025e-05,1.0600022505968809e-05,2.0463902999763377,2.0464008999988437,27654.073168621344,0,0,10286,9.719035582344935,2.0,11.0,71.14999999999964,18689,10,True,True,True,3b86002
d_only,10,62,zipf_1.2,1.2,1100000,1099964,1000000,1099964,1000000,99964,1,6.399999256245792e-05,8.500006515532732e-06,2.00765399998636,2.0076624999928754,31369.73020791506,0,0,10288,9.71656298600311,2.0,11.0,71.1299999999992,18687,10,True,True,True,3b86002
d_only,10,63,zipf_1.2,1.2,1100000,1099960,1000000,1099960,1000000,99960,1,5.420000525191426e-05,8.600007276982069e-06,2.2317213999922387,2.2317299999995157,41175.826268406025,0,0,10291,9.713341754931493,2.0,11.0,71.10000000000036,18686,10,True,True,True,3b86002
d_only,10,64,zipf_1.2,1.2,1100000,1099960,1000000,1099960,1000000,99960,1,7.410001126118004e-05,1.09999964479357e-05,2.3882039999880362,2.388214999984484,32229.617234021076,0,0,10296,9.70862470862471,2.0,11.0,71.04999999999927,18686,10,True,True,True,3b86002
d_only,10,65,zipf_1.2,1.2,1100000,1099962,1000000,1099962,1000000,99962,1,8.13000078778714e-05,1.200000406242907e-05,2.1004666999797337,2.100478699983796,25836.1438677734,0,0,10302,9.703164434090468,2.0,11.0,71.0,18686,10,True,True,True,3b86002
d_only,10,66,zipf_1.2,1.2,1100000,1099956,1000000,1099956,1000000,99956,1,6.429999484680593e-05,9.100011084228754e-06,2.0732949000084773,2.0733040000195615,32244.232755526446,0,0,10304,9.700698757763975,2.0,11.0,71.0,18686,10,True,True,True,3b86002
d_only,10,67,zipf_1.2,1.2,1100000,1099952,1000000,1099952,1000000,99952,1,6.829999620094895e-05,9.099981980398297e-06,2.043086600024253,2.0430957000062335,29913.55510467579,0,0,10306,9.698428100135843,2.0,11.0,71.0,18684,10,True,True,True,3b86002
d_only,10,68,zipf_1.2,1.2,1100000,1099952,1000000,1099952,1000000,99952,1,6.649998249486089e-05,9.500014130026102e-06,2.1328130000038072,2.1328225000179373,32072.527239879524,0,0,10311,9.6937251479003,2.0,11.0,71.0,18684,10,True,True,True,3b86002
d_only,10,69,zipf_1.2,1.2,1100000,1099952,1000000,1099952,1000000,99952,1,5.5199983762577176e-05,8.400005754083395e-06,1.9755886000057217,1.9755970000114758,35789.81125264083,0,0,10316,9.68902675455603,2.0,11.0,71.0,18682,10,True,True,True,3b86002
d_only,10,70,zipf_1.2,1.2,1100000,1099956,1000000,1099956,1000000,99956,1,5.840000812895596e-05,8.90000956133008e-06,2.105058999994071,2.1050679000036325,36045.678201881885,0,0,10323,9.682844134457037,2.0,11.0,71.0,18681,10,True,True,True,3b86002
d_only,10,71,zipf_1.2,1.2,1100000,1099950,1000000,1099950,1000000,99950,1,6.86999992467463e-05,1.170000177808106e-05,2.4373539999942295,2.4373656999960076,35478.39485764541,0,0,10325,9.680387409200968,2.0,11.0,71.0,18680,10,True,True,True,3b86002
d_only,10,72,zipf_1.2,1.2,1100000,1099952,1000000,1099952,1000000,99952,1,5.8399979025125504e-05,8.500006515532732e-06,2.0671622999943793,2.067170800000895,35396.77298705078,0,0,10330,9.675895450145209,2.0,11.0,71.0,18679,10,True,True,True,3b86002
d_only,10,73,zipf_1.2,1.2,1100000,1099950,1000000,1099950,1000000,99950,1,7.909999112598598e-05,1.1900003300979733e-05,2.155232699995395,2.1552445999986958,27247.090288113235,0,0,10334,9.671956647958197,2.0,11.0,71.0,18677,10,True,True,True,3b86002
d_only,10,74,zipf_1.2,1.2,1100000,1099952,1000000,1099952,1000000,99952,1,7.000000914558768e-05,1.1199997970834374e-05,2.090917299996363,2.090928499994334,29870.4032401706,0,0,10340,9.666537717601548,2.0,11.0,71.0,18674,10,True,True,True,3b86002
d_only,10,75,zipf_1.2,1.2,1100000,1099948,1000000,1099948,1000000,99948,1,6.910000229254365e-05,1.1399999493733048e-05,2.148719999997411,2.1487313999969047,31095.967130362413,0,0,10343,9.663347191337136,2.0,11.0,71.0,18673,10,True,True,True,3b86002
d_only,10,76,zipf_1.2,1.2,1100000,1099946,1000000,1099946,1000000,99946,1,5.750000127591193e-05,8.800008799880743e-06,2.052436800004216,2.052445600013016,35694.70529512549,0,0,10346,9.660351826792963,2.0,11.0,71.0,18670,10,True,True,True,3b86002
d_only,10,77,zipf_1.2,1.2,1100000,1099946,1000000,1099946,1000000,99946,1,6.250001024454832e-05,8.499977411702275e-06,1.9968065000139177,1.9968149999913294,31949.034763006384,0,0,10350,9.656618357487922,2.0,11.0,71.0,18669,10,True,True,True,3b86002
d_only,10,78,zipf_1.2,1.2,1100000,1099948,1000000,1099948,1000000,99948,1,5.609999061562121e-05,8.200004231184721e-06,2.481190999998944,2.481199200003175,44228.15713114001,0,0,10356,9.651216685979142,2.0,11.0,71.0,18669,10,True,True,True,3b86002
d_only,10,79,zipf_1.2,1.2,1100000,1099956,1000000,1099956,1000000,99956,1,5.780000356025994e-05,8.90000956133008e-06,2.0591693999886047,2.059178299998166,35625.91995087596,0,0,10365,9.643608297153884,2.0,11.0,71.0,18669,10,True,True,True,3b86002
d_only,10,80,zipf_1.2,1.2,1100000,1099958,1000000,1099958,1000000,99958,1,5.800000508315861e-05,8.100003469735384e-06,2.0611743000044953,2.061182400007965,35537.62447180316,0,0,10370,9.639151398264223,2.0,11.0,71.0,18669,10,True,True,True,3b86002
d_only,10,81,zipf_1.2,1.2,1100000,1099960,1000000,1099960,1000000,99960,1,5.4899981478229165e-05,8.800008799880743e-06,2.09646899998188,2.09647779999068,38187.222354930076,0,0,10376,9.633770239013106,2.0,11.0,71.0,18668,10,True,True,True,3b86002
d_only,10,82,zipf_1.2,1.2,1100000,1099962,1000000,1099962,1000000,99962,1,5.5599986808374524e-05,8.200004231184721e-06,2.0506806999910623,2.0506888999952935,36882.90263562467,0,0,10382,9.628395299556926,2.0,11.0,71.0,18667,10,True,True,True,3b86002
d_only,10,83,zipf_1.2,1.2,1100000,1099966,1000000,1099966,1000000,99966,1,5.880001117475331e-05,8.600007276982069e-06,2.0475212000019383,2.0475298000092153,34821.928756509384,0,0,10389,9.62229280970257,2.0,11.0,71.0,18667,10,True,True,True,3b86002
d_only,10,84,zipf_1.2,1.2,1100000,1099962,1000000,1099962,1000000,99962,1,5.6599994422867894e-05,8.200004231184721e-06,2.088674300001003,2.088682500005234,36902.521304160255,0,0,10392,9.619130100076982,2.0,11.0,71.0,18666,10,True,True,True,3b86002
d_only,10,85,zipf_1.2,1.2,1100000,1099960,1000000,1099960,1000000,99960,1,5.299999611452222e-05,8.700008038431406e-06,2.468587999988813,2.4685966999968514,46577.299640979516,0,0,10396,9.615236629472875,2.0,11.0,71.0,18664,10,True,True,True,3b86002
d_only,10,86,zipf_1.2,1.2,1100000,1099960,1000000,1099960,1000000,99960,1,6.299998494796455e-05,9.499985026195645e-06,2.138184600014938,2.1381940999999642,33939.59699777748,0,0,10400,9.611538461538462,2.0,11.0,71.0,18663,10,True,True,True,3b86002
d_only,10,87,zipf_1.2,1.2,1100000,1099964,1000000,1099964,1000000,99964,1,6.819999543949962e-05,8.90000956133008e-06,2.072785299998941,2.0727942000085022,30392.87886532607,0,0,10407,9.605457864898625,2.0,11.0,70.94000000000051,18663,10,True,True,True,3b86002
d_only,10,88,zipf_1.2,1.2,1100000,1099962,1000000,1099962,1000000,99962,1,5.4599979193881154e-05,8.300004992634058e-06,2.077056400012225,2.0770647000172175,38041.4925185537,0,0,10411,9.601575256939775,2.0,11.0,70.89999999999964,18658,10,True,True,True,3b86002
d_only,10,89,zipf_1.2,1.2,1100000,1099960,1000000,1099960,1000000,99960,1,7.780001033097506e-05,1.0499992640689015e-05,2.361833300004946,2.3618437999975868,30357.885428933543,0,0,10414,9.59861724601498,2.0,11.0,70.8700000000008,18657,10,True,True,True,3b86002
d_only,10,90,zipf_1.2,1.2,1100000,1099958,1000000,1099958,1000000,99958,1,6.600000779144466e-05,2.0700012100860476e-05,1.973906100000022,1.9739268000121228,29907.978287663107,0,0,10418,9.594739873296218,2.0,11.0,70.82999999999993,18657,10,True,True,True,3b86002
d_only,10,91,zipf_1.2,1.2,1100000,1099954,1000000,1099954,1000000,99954,1,6.219997885636985e-05,8.700008038431406e-06,2.142407800012734,2.142416500020772,34444.00688572531,0,0,10421,9.591593896938873,2.0,11.0,70.79999999999927,18655,10,True,True,True,3b86002
d_only,10,92,zipf_1.2,1.2,1100000,1099952,1000000,1099952,1000000,99952,1,5.5500015150755644e-05,8.400005754083395e-06,2.0557524999894667,2.055760899995221,37040.72682522918,0,0,10425,9.587721822541967,2.0,11.0,70.76000000000022,18655,10,True,True,True,3b86002
d_only,10,93,zipf_1.2,1.2,1100000,1099956,1000000,1099956,1000000,99956,1,8.19999841041863e-05,9.800016414374113e-06,2.029713800002355,2.0297236000187695,24752.731627848538,0,0,10432,9.581671779141104,2.0,11.0,70.69000000000051,18654,10,True,True,True,3b86002
d_only,10,94,zipf_1.2,1.2,1100000,1099958,1000000,1099958,1000000,99958,1,5.5100012104958296e-05,8.500006515532732e-06,2.0752093000046443,2.07521780001116,37662.74671697244,0,0,10438,9.576355623682698,2.0,11.0,70.6299999999992,18654,10,True,True,True,3b86002
d_only,10,95,zipf_1.2,1.2,1100000,1099958,1000000,1099958,1000000,99958,1,6.500000017695129e-05,8.700008038431406e-06,2.0152738000033423,2.0152825000113808,31004.34606961726,0,0,10442,9.572687224669604,2.0,11.0,70.59000000000015,18654,10,True,True,True,3b86002
d_only,10,96,zipf_1.2,1.2,1100000,1099960,1000000,1099960,1000000,99960,1,5.740000051446259e-05,8.500006515532732e-06,2.2993057999992743,2.29931430000579,40057.74005919131,0,0,10448,9.56738131699847,2.0,11.0,70.53000000000065,18652,10,True,True,True,3b86002
d_only,10,97,zipf_1.2,1.2,1100000,1099962,1000000,1099962,1000000,99962,1,7.759997970424592e-05,1.09999964479357e-05,2.0835243000183254,2.0835353000147734,26849.688723575422,0,0,10454,9.562081499904343,2.0,11.0,70.46999999999935,18652,10,True,True,True,3b86002
d_only,10,98,zipf_1.2,1.2,1100000,1099962,1000000,1099962,1000000,99962,1,5.729999975301325e-05,8.300004992634058e-06,2.0255675000080373,2.02557580001303,35350.36315434732,0,0,10459,9.557510278229277,2.0,11.0,70.42000000000007,18650,10,True,True,True,3b86002
d_only,10,99,zipf_1.2,1.2,1100000,1099966,1000000,1099966,1000000,99966,1,5.569998756982386e-05,8.800008799880743e-06,2.1923512000066694,2.1923600000154693,39360.152410576244,0,0,10466,9.551500095547487,2.0,11.0,70.35000000000036,18650,10,True,True,True,3b86002
d_only,100,0,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,1,0.00042810000013560057,9.869999485090375e-05,2.166546299995389,2.1666449999902397,5061.072177771444,0,0,10049,9.951238929246692,2.0,12.0,74.52000000000044,18744,100,True,True,True,3b86002
d_only,100,1,zipf_1.2,1.2,1100000,1100012,1000000,1100012,1000000,100012,1,0.0004515000036917627,9.560000034980476e-05,2.168300099991029,2.168395699991379,4802.648244210723,0,0,10103,9.899237850143521,2.0,12.0,73.97999999999956,18734,100,True,True,True,3b86002
d_only,100,2,zipf_1.2,1.2,1100000,1100008,1000000,1100008,1000000,100008,1,0.0004047999973408878,8.589998469687998e-05,2.0572612000105437,2.0573470999952406,5082.379232978897,0,0,10149,9.853975761158734,2.0,12.0,73.52000000000044,18724,100,True,True,True,3b86002
d_only,100,3,zipf_1.2,1.2,1100000,1100004,1000000,1100004,1000000,100004,1,0.00030610000248998404,6.86999992467463e-05,2.0492265000066254,2.049295200005872,6694.855221613164,0,0,10190,9.813935230618252,2.0,12.0,73.11000000000058,18709,100,True,True,True,3b86002
d_only,100,4,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,1,0.0003552999987732619,7.720000576227903e-05,2.0860921000130475,2.0861693000188097,5871.571368482099,0,0,10236,9.769441187964048,2.0,11.25,72.64999999999964,18703,100,True,True,True,3b86002
d_only,100,5,zipf_1.2,1.2,1100000,1100006,1000000,1100006,1000000,100006,1,0.0003201999934390187,7.589999586343765e-05,2.0665143000078388,2.066590200003702,6454.060719389987,0,0,10284,9.724426293271101,2.0,11.0,72.17000000000007,18693,100,True,True,True,3b86002
d_only,100,6,zipf_1.2,1.2,1100000,1100018,1000000,1100018,1000000,100018,1,0.00038430001586675644,8.840000373311341e-05,2.088915200001793,2.089003600005526,5435.866546333478,0,0,10336,9.676664086687307,2.0,11.0,71.64999999999964,18686,100,True,True,True,3b86002
d_only,100,7,zipf_1.2,1.2,1100000,1100020,1000000,1100020,1000000,100020,1,0.0005333999870344996,8.999998681247234e-05,2.0783900000096764,2.078479999996489,3896.663011846034,0,0,10384,9.632126348228043,2.0,11.0,71.17000000000007,18680,100,True,True,True,3b86002
d_only,100,8,zipf_1.2,1.2,1100000,1100018,1000000,1100018,1000000,100018,1,0.000295300007564947,7.129998994059861e-05,2.278144500014605,2.2782158000045456,7714.919545010457,0,0,10430,9.589453499520614,2.0,11.0,71.0,18668,100,True,True,True,3b86002
d_only,100,9,zipf_1.2,1.2,1100000,1100020,1000000,1100020,1000000,100020,1,0.0005775000026915222,0.0005912999913562089,2.1683567999862134,2.1689480999775697,3755.7542681712093,0,0,10477,9.546625942540803,2.0,11.0,71.0,18660,100,True,True,True,3b86002
