experiment,param_name,param_value,algorithm,n,seed,rep,conflict_ratio,fd_count,candidate_key_width,skew,deleted_count,raw_fd_index_count,bcnf_index_count,compression_ratio,index_count,build_time_sec,check_time_sec,total_time_sec,python_peak_mb,rss_peak_mb,result
C_key_width,key_width,2,FD-Hash,1000000,1,4,0.1,4,2,uniform,100000,4,1,0.75,4,18.523878500000137,0.7728121000000101,19.86539679999987,651.9884796142578,1122.15234375,True
C_key_width,key_width,2,BCNF-Index,1000000,1,0,0.1,4,2,uniform,100000,4,1,0.75,1,2.371351000001596,5.8793243000000075,8.83009630000015,173.4071502685547,1175.8828125,True
C_key_width,key_width,2,BCNF-Index,1000000,1,1,0.1,4,2,uniform,100000,4,1,0.75,1,2.41348950000247,5.744996699999319,8.725767100000667,173.4068832397461,1175.8828125,True
C_key_width,key_width,2,BCNF-Index,1000000,1,2,0.1,4,2,uniform,100000,4,1,0.75,1,2.4184437000003527,5.657162799998332,8.635433700001158,173.40709686279297,672.52734375,True
C_key_width,key_width,2,BCNF-Index,1000000,1,3,0.1,4,2,uniform,100000,4,1,0.75,1,2.417007599997305,5.720925399997213,8.71133539999937,173.40709686279297,675.96484375,True
C_key_width,key_width,2,BCNF-Index,1000000,1,4,0.1,4,2,uniform,100000,4,1,0.75,1,2.347441300000355,5.7996730000013486,8.747326499997143,173.40682220458984,677.38671875,True
C_key_width,key_width,2,FD-Hash,1000000,2,0,0.1,4,2,uniform,100000,4,1,0.75,4,18.48797050000212,0.758012599999347,19.83006000000023,651.9886932373047,1524.8359375,True
C_key_width,key_width,2,FD-Hash,1000000,2,1,0.1,4,2,uniform,100000,4,1,0.75,4,18.36132329999964,0.7638893999974243,19.704845399999613,651.9884796142578,1526.0078125,True
C_key_width,key_width,2,FD-Hash,1000000,2,2,0.1,4,2,uniform,100000,4,1,0.75,4,18.55148249999911,0.8014298000016424,19.9286503000003,651.9884185791016,1527.0390625,True
C_key_width,key_width,2,FD-Hash,1000000,2,3,0.1,4,2,uniform,100000,4,1,0.75,4,18.374044699998194,0.7628927000005206,19.718396700001904,651.9883575439453,1528.07421875,True
C_key_width,key_width,2,FD-Hash,1000000,2,4,0.1,4,2,uniform,100000,4,1,0.75,4,18.45039099999849,0.7664120000008552,19.790928799997346,651.9884796142578,1529.07421875,True
C_key_width,key_width,2,BCNF-Index,1000000,2,0,0.1,4,2,uniform,100000,4,1,0.75,1,2.368669300001784,5.82154459999947,8.748097200001212,173.4071502685547,1533.72265625,True
C_key_width,key_width,2,BCNF-Index,1000000,2,1,0.1,4,2,uniform,100000,4,1,0.75,1,2.3269059999984165,5.758782000000792,8.650198800001817,173.4072723388672,1533.80859375,True
C_key_width,key_width,2,BCNF-Index,1000000,2,2,0.1,4,2,uniform,100000,4,1,0.75,1,2.4470915000019886,5.626961800000572,8.635536199999478,173.40682220458984,1533.84375,True
C_key_width,key_width,2,BCNF-Index,1000000,2,3,0.1,4,2,uniform,100000,4,1,0.75,1,2.3875408000021707,5.692561299998488,8.672022400001879,173.40709686279297,1533.8828125,True
C_key_width,key_width,2,BCNF-Index,1000000,2,4,0.1,4,2,uniform,100000,4,1,0.75,1,2.3080509999999776,5.720280100002128,8.631175700000313,173.40709686279297,1533.8828125,True
C_key_width,key_width,2,FD-Hash,1000000,3,0,0.1,4,2,uniform,100000,4,1,0.75,4,18.267347599998175,0.7726244999976188,19.61870380000255,651.9886932373047,1133.04296875,True
C_key_width,key_width,2,FD-Hash,1000000,3,1,0.1,4,2,uniform,100000,4,1,0.75,4,18.391976399998384,0.7649547000000894,19.735404399998515,651.9884796142578,1132.95703125,True
C_key_width,key_width,2,FD-Hash,1000000,3,2,0.1,4,2,uniform,100000,4,1,0.75,4,18.23552600000039,0.805650099999184,19.66170250000141,651.9884185791016,1134.24609375,True
C_key_width,key_width,2,FD-Hash,1000000,3,3,0.1,4,2,uniform,100000,4,1,0.75,4,18.42757039999924,0.7876722000000882,19.783386500002962,651.9883575439453,1135.28515625,True
C_key_width,key_width,2,FD-Hash,1000000,3,4,0.1,4,2,uniform,100000,4,1,0.75,4,18.50005460000102,0.7651694000014686,19.837441400002717,651.9884796142578,1135.296875,True
C_key_width,key_width,2,BCNF-Index,1000000,3,0,0.1,4,2,uniform,100000,4,1,0.75,1,2.3408531000022776,5.812339100000827,8.75479500000074,173.4071502685547,1190.109375,True
C_key_width,key_width,2,BCNF-Index,1000000,3,1,0.1,4,2,uniform,100000,4,1,0.75,1,2.3681956000000355,5.7643314999986615,8.720326099999511,173.4072723388672,1193.65625,True
C_key_width,key_width,2,BCNF-Index,1000000,3,2,0.1,4,2,uniform,100000,4,1,0.75,1,2.4116720000019995,5.762107300000935,8.736121999998431,173.40709686279297,1197.7265625,True
C_key_width,key_width,2,BCNF-Index,1000000,3,3,0.1,4,2,uniform,100000,4,1,0.75,1,2.4189705999997386,5.766125699999975,8.742879000001267,173.40682220458984,1200.75390625,True
C_key_width,key_width,2,BCNF-Index,1000000,3,4,0.1,4,2,uniform,100000,4,1,0.75,1,2.3718447999999626,5.811950800001796,8.742578200002754,173.40709686279297,1204.78125,True
C_key_width,key_width,2,FD-Hash,1000000,4,0,0.1,4,2,uniform,100000,4,1,0.75,4,18.379625500001566,0.760487399998965,19.720886999999493,651.9886932373047,1534.1875,True
C_key_width,key_width,2,FD-Hash,1000000,4,1,0.1,4,2,uniform,100000,4,1,0.75,4,18.365020400000503,0.7584628000004159,19.68662679999761,651.9884796142578,1532.14453125,True
C_key_width,key_width,2,FD-Hash,1000000,4,2,0.1,4,2,uniform,100000,4,1,0.75,4,18.191217899999174,0.771894000001339,19.520468700000492,651.9884185791016,1530.6484375,True
C_key_width,key_width,2,FD-Hash,1000000,4,3,0.1,4,2,uniform,100000,4,1,0.75,4,18.0341520999973,0.7670763999994961,19.36985199999981,651.9883575439453,1531.91015625,True
C_key_width,key_width,2,FD-Hash,1000000,4,4,0.1,4,2,uniform,100000,4,1,0.75,4,18.266297099999065,0.7568782999987889,19.59929429999829,651.9884796142578,1532.953125,True
C_key_width,key_width,2,BCNF-Index,1000000,4,0,0.1,4,2,uniform,100000,4,1,0.75,1,2.3118580999980622,5.713979699998163,8.60036019999825,173.4071502685547,1538.484375,True
C_key_width,key_width,2,BCNF-Index,1000000,4,1,0.1,4,2,uniform,100000,4,1,0.75,1,2.3779252000022097,5.621755799998937,8.564661000000342,173.4068832397461,1538.59765625,True
C_key_width,key_width,2,BCNF-Index,1000000,4,2,0.1,4,2,uniform,100000,4,1,0.75,1,2.34905770000114,5.610191800002212,8.53162489999886,173.40709686279297,1538.7734375,True
C_key_width,key_width,2,BCNF-Index,1000000,4,3,0.1,4,2,uniform,100000,4,1,0.75,1,2.3959319999994477,5.777608699998382,8.74677950000114,173.40709686279297,1538.875,True
C_key_width,key_width,2,BCNF-Index,1000000,4,4,0.1,4,2,uniform,100000,4,1,0.75,1,2.338702799999737,5.800070599998435,8.736917900001572,173.40682220458984,1538.8984375,True
C_key_width,key_width,2,FD-Hash,1000000,5,0,0.1,4,2,uniform,100000,4,1,0.75,4,18.373753400002897,0.7738093999978446,19.746306500001083,651.9886932373047,1148.609375,True
C_key_width,key_width,2,FD-Hash,1000000,5,1,0.1,4,2,uniform,100000,4,1,0.75,4,18.642124999998487,0.815021100002923,20.029766800002108,651.9884796142578,1152.609375,True
C_key_width,key_width,2,FD-Hash,1000000,5,2,0.1,4,2,uniform,100000,4,1,0.75,4,18.273076099998434,0.8012662000001001,19.650918999999703,651.9884185791016,1152.609375,True
C_key_width,key_width,2,FD-Hash,1000000,5,3,0.1,4,2,uniform,100000,4,1,0.75,4,18.37159949999841,0.7764242999983253,19.73125589999836,651.9883575439453,1151.05859375,True
C_key_width,key_width,2,FD-Hash,1000000,5,4,0.1,4,2,uniform,100000,4,1,0.75,4,18.55808099999922,0.7826892000011867,19.927523599999404,651.9884796142578,1151.3359375,True
C_key_width,key_width,2,BCNF-Index,1000000,5,0,0.1,4,2,uniform,100000,4,1,0.75,1,2.358444400000735,5.818566900001315,8.740687500001513,173.4071502685547,1206.13671875,True
C_key_width,key_width,2,BCNF-Index,1000000,5,1,0.1,4,2,uniform,100000,4,1,0.75,1,2.321601700001338,5.687098599999445,8.58495849999963,173.4072723388672,1209.66796875,True
C_key_width,key_width,2,BCNF-Index,1000000,5,2,0.1,4,2,uniform,100000,4,1,0.75,1,2.412918500001979,5.630148600001121,8.62876430000324,173.40682220458984,1209.87109375,True
C_key_width,key_width,2,BCNF-Index,1000000,5,3,0.1,4,2,uniform,100000,4,1,0.75,1,2.348160100002133,5.773103499999706,8.72816800000146,173.40709686279297,1212.99609375,True
C_key_width,key_width,2,BCNF-Index,1000000,5,4,0.1,4,2,uniform,100000,4,1,0.75,1,2.32042200000069,5.76706440000271,8.65517429999818,173.40709686279297,1214.9921875,True
C_key_width,key_width,4,FD-Hash,1000000,1,0,0.1,4,4,uniform,100000,4,1,0.75,4,19.141820000000735,0.7829579999997804,20.51452750000317,697.7651138305664,1128.41796875,True
C_key_width,key_width,4,FD-Hash,1000000,1,1,0.1,4,4,uniform,100000,4,1,0.75,4,18.925437500001863,0.775920899999619,20.291509499998938,697.7648468017578,1129.4296875,True
C_key_width,key_width,4,FD-Hash,1000000,1,2,0.1,4,4,uniform,100000,4,1,0.75,4,18.875969000000623,0.793589000000793,20.256737700001395,697.7647857666016,1130.4296875,True
C_key_width,key_width,4,FD-Hash,1000000,1,3,0.1,4,4,uniform,100000,4,1,0.75,4,18.832807999999204,0.7803753000007418,20.19091330000083,697.7647247314453,1130.4296875,True
C_key_width,key_width,4,FD-Hash,1000000,1,4,0.1,4,4,uniform,100000,4,1,0.75,4,19.28273310000077,0.7744673000015609,20.664119500001107,697.7648468017578,1126.796875,True
C_key_width,key_width,4,BCNF-Index,1000000,1,0,0.1,4,4,uniform,100000,4,1,0.75,1,2.5920493000012357,4.716592400000081,7.890236399998685,188.66580200195312,1182.38671875,True
C_key_width,key_width,4,BCNF-Index,1000000,1,1,0.1,4,4,uniform,100000,4,1,0.75,1,2.6065457000004244,4.741203300000052,7.937507200000255,188.6656723022461,1183.1796875,True
C_key_width,key_width,4,BCNF-Index,1000000,1,2,0.1,4,4,uniform,100000,4,1,0.75,1,2.5872022999974433,4.58169899999848,7.754231200000504,188.6657485961914,1185.40625,True
C_key_width,key_width,4,BCNF-Index,1000000,1,3,0.1,4,4,uniform,100000,4,1,0.75,1,2.547681100000773,4.706836200002726,7.8423341999987315,188.6657485961914,1187.50390625,True
C_key_width,key_width,4,BCNF-Index,1000000,1,4,0.1,4,4,uniform,100000,4,1,0.75,1,2.493106000001717,4.669982999999775,7.76282540000102,188.66561126708984,1189.5625,True
C_key_width,key_width,4,FD-Hash,1000000,2,0,0.1,4,4,uniform,100000,4,1,0.75,4,19.423792100002174,0.7743481999968935,20.808312400000432,697.7651138305664,1568.2578125,True
C_key_width,key_width,4,FD-Hash,1000000,2,1,0.1,4,4,uniform,100000,4,1,0.75,4,18.68649430000005,0.776212900000246,20.060799599999882,697.7647247314453,1567.48046875,True
C_key_width,key_width,4,FD-Hash,1000000,2,2,0.1,4,4,uniform,100000,4,1,0.75,4,18.965623799998866,0.7808108999997785,20.337514499999088,697.7647857666016,1567.48046875,True
C_key_width,key_width,4,FD-Hash,1000000,2,3,0.1,4,4,uniform,100000,4,1,0.75,4,18.695668000000296,0.7588324999996985,20.060346000002028,697.7647247314453,1567.48046875,True
C_key_width,key_width,4,FD-Hash,1000000,2,4,0.1,4,4,uniform,100000,4,1,0.75,4,18.904969100000017,0.768851499997254,20.286768999998458,697.7648468017578,1567.48046875,True
C_key_width,key_width,4,BCNF-Index,1000000,2,0,0.1,4,4,uniform,100000,4,1,0.75,1,2.5281251999986125,4.712189500001841,7.824753299999429,188.66580200195312,1061.84765625,True
C_key_width,key_width,4,BCNF-Index,1000000,2,1,0.1,4,4,uniform,100000,4,1,0.75,1,2.512657400002354,4.606600899998739,7.706987900000968,188.66592407226562,1062.203125,True
C_key_width,key_width,4,BCNF-Index,1000000,2,2,0.1,4,4,uniform,100000,4,1,0.75,1,2.5425027000019327,4.638945999999123,7.776540300001216,188.6657485961914,1062.59375,True
C_key_width,key_width,4,BCNF-Index,1000000,2,3,0.1,4,4,uniform,100000,4,1,0.75,1,2.5059908000002906,4.6905356999996,7.780148400001053,188.66561126708984,1062.69140625,True
C_key_width,key_width,4,BCNF-Index,1000000,2,4,0.1,4,4,uniform,100000,4,1,0.75,1,2.524690099999134,4.590197400000761,7.741333500001929,188.6657485961914,1062.75,True
C_key_width,key_width,4,FD-Hash,1000000,3,0,0.1,4,4,uniform,100000,4,1,0.75,4,19.518472299998393,0.8192531999993662,20.920651800002815,697.7651138305664,1138.36328125,True
C_key_width,key_width,4,FD-Hash,1000000,3,1,0.1,4,4,uniform,100000,4,1,0.75,4,18.851541799998813,0.7872558999988541,20.217297600000165,697.7648468017578,1139.55078125,True
C_key_width,key_width,4,FD-Hash,1000000,3,2,0.1,4,4,uniform,100000,4,1,0.75,4,18.864954199998465,0.7751252999987628,20.21550919999936,697.7647857666016,1139.59375,True
C_key_width,key_width,4,FD-Hash,1000000,3,3,0.1,4,4,uniform,100000,4,1,0.75,4,19.01033429999734,0.7882745999995677,20.40280999999959,697.7647247314453,1140.59375,True
C_key_width,key_width,4,FD-Hash,1000000,3,4,0.1,4,4,uniform,100000,4,1,0.75,4,18.992351599998074,0.7727881000027992,20.382222000000183,697.7648468017578,1140.59375,True
C_key_width,key_width,4,BCNF-Index,1000000,3,0,0.1,4,4,uniform,100000,4,1,0.75,1,2.4806446000002325,4.642898000001878,7.720063200002187,188.66580200195312,1194.0234375,True
C_key_width,key_width,4,BCNF-Index,1000000,3,1,0.1,4,4,uniform,100000,4,1,0.75,1,2.583305299998756,4.555980199998885,7.736284999999043,188.6656723022461,1195.7109375,True
C_key_width,key_width,4,BCNF-Index,1000000,3,2,0.1,4,4,uniform,100000,4,1,0.75,1,2.5558036000002176,4.676071600002615,7.862987399999838,188.6657485961914,1195.7109375,True
C_key_width,key_width,4,BCNF-Index,1000000,3,3,0.1,4,4,uniform,100000,4,1,0.75,1,2.560534899999766,4.697017799997411,7.8711710999996285,188.6657485961914,690.5625,True
C_key_width,key_width,4,BCNF-Index,1000000,3,4,0.1,4,4,uniform,100000,4,1,0.75,1,2.5936337000021012,4.5816164999996545,7.759940299998561,188.66561126708984,693.0703125,True
C_key_width,key_width,4,FD-Hash,1000000,4,0,0.1,4,4,uniform,100000,4,1,0.75,4,19.372840299998643,0.8160084999981336,20.761365400001523,697.7651138305664,1567.02734375,True
C_key_width,key_width,4,FD-Hash,1000000,4,1,0.1,4,4,uniform,100000,4,1,0.75,4,18.76306040000054,0.7814872999988438,20.15192670000033,697.7647247314453,1567.02734375,True
C_key_width,key_width,4,FD-Hash,1000000,4,2,0.1,4,4,uniform,100000,4,1,0.75,4,19.125849399999424,0.7668297999989591,20.49286619999839,697.7647857666016,1564.88671875,True
C_key_width,key_width,4,FD-Hash,1000000,4,3,0.1,4,4,uniform,100000,4,1,0.75,4,18.990836999997555,0.7760310000012396,20.367928700001357,697.7647247314453,1565.21875,True
C_key_width,key_width,4,FD-Hash,1000000,4,4,0.1,4,4,uniform,100000,4,1,0.75,4,19.110491399998864,0.7979646999992838,20.49421860000075,697.7648468017578,1565.28515625,True
C_key_width,key_width,4,BCNF-Index,1000000,4,0,0.1,4,4,uniform,100000,4,1,0.75,1,2.465501000002405,4.589174199998524,7.636296500000753,188.66580200195312,1569.5390625,True
C_key_width,key_width,4,BCNF-Index,1000000,4,1,0.1,4,4,uniform,100000,4,1,0.75,1,2.5724279999994906,4.572164599998359,7.739896700000827,188.66592407226562,1569.73046875,True
C_key_width,key_width,4,BCNF-Index,1000000,4,2,0.1,4,4,uniform,100000,4,1,0.75,1,2.5875833999998576,4.667071699997905,7.828744900001766,188.66561126708984,1569.8203125,True
C_key_width,key_width,4,BCNF-Index,1000000,4,3,0.1,4,4,uniform,100000,4,1,0.75,1,2.4732345000011264,4.595911000000342,7.679390799999965,188.6657485961914,1569.94921875,True
C_key_width,key_width,4,BCNF-Index,1000000,4,4,0.1,4,4,uniform,100000,4,1,0.75,1,2.538836400002765,4.588288799997827,7.715852999997878,188.6657485961914,1570.00390625,True
C_key_width,key_width,4,FD-Hash,1000000,5,0,0.1,4,4,uniform,100000,4,1,0.75,4,19.085858400001598,0.782747000001109,20.47805139999764,697.7651138305664,1146.53515625,True
C_key_width,key_width,4,FD-Hash,1000000,5,1,0.1,4,4,uniform,100000,4,1,0.75,4,18.92162129999997,0.7560362999975041,20.26607259999946,697.7648468017578,1142.33984375,True
C_key_width,key_width,4,FD-Hash,1000000,5,2,0.1,4,4,uniform,100000,4,1,0.75,4,18.974874100000306,0.7578765999969619,20.326228199999605,697.7647857666016,1142.80078125,True
C_key_width,key_width,4,FD-Hash,1000000,5,3,0.1,4,4,uniform,100000,4,1,0.75,4,18.676192599999922,0.7939459000008355,20.077564499999426,697.7647247314453,1143.85546875,True
C_key_width,key_width,4,FD-Hash,1000000,5,4,0.1,4,4,uniform,100000,4,1,0.75,4,18.920240399998875,0.807811099999526,20.32259039999917,697.7648468017578,1143.85546875,True
C_key_width,key_width,4,BCNF-Index,1000000,5,0,0.1,4,4,uniform,100000,4,1,0.75,1,2.609652899998764,4.615882600002806,7.816260299998248,188.66580200195312,1198.2578125,True
C_key_width,key_width,4,BCNF-Index,1000000,5,1,0.1,4,4,uniform,100000,4,1,0.75,1,2.60998500000278,4.684018800002377,7.88411780000024,188.6656723022461,1200.08203125,True
C_key_width,key_width,4,BCNF-Index,1000000,5,2,0.1,4,4,uniform,100000,4,1,0.75,1,2.5060511999981827,4.6604240000015125,7.769114499998977,188.6657485961914,1203.2421875,True
C_key_width,key_width,4,BCNF-Index,1000000,5,3,0.1,4,4,uniform,100000,4,1,0.75,1,2.5601960999993025,4.596359600000142,7.749329800000851,188.6657485961914,1206.3046875,True
C_key_width,key_width,4,BCNF-Index,1000000,5,4,0.1,4,4,uniform,100000,4,1,0.75,1,2.5699479000031715,4.6787215000003926,7.850248800001282,188.66561126708984,1209.3203125,True
